;ISMT-III;(USMC)M7-Variant M4/M16 RCO Scope [TA31RCOM855];;932395;TA31RCOM855;;;;;;;;;;1045;1045 on BFI504234
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;BER456169;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;BER459702;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;H28936Z;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9127737;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9171178;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9171745;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9172568;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9175833;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001646;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001853;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001891;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001897;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9002139;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9002349;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9003185;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9003701;1024915;;;;;;;;;;1045;6708C3 Bad Reg non-repairable
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9006332;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9006417;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M91000211;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;035;1009288;;;;;;;;;;1045;1045
